Date,VTI,VXUS,BND,SPY,DJI,LTT,TLT,UPRO,TMF,SSO,UBT
2016-05-17,104.51,44.69,82.97,204.85,17529.98,3672.99066,131.36,10.37,24.14,15.8,44.01
2016-05-18,104.50,44.62,82.58,204.91,17526.62,3609.65495,129.49,10.385,23.13,15.805,42.56
2016-05-19,104.09,44.28,82.67,204.2,17435.4,3641.29854,130.05,10.275,23.44,15.695,43.07
2016-05-20,104.89,44.64,82.67,205.49,17500.94,3638.58586,130.15,10.46,23.48,15.875,43.18
2016-05-23,104.76,44.48,82.69,205.21,17492.93,3641.90749,130.44,10.41,23.62,15.835,43.2
2016-05-24,106.16,45.08,82.65,207.87,17706.05,3636.53964,129.86,10.82,23.36,16.245,42.77
2016-05-25,106.93,45.55,82.62,209.28,17851.51,3620.69132,129.37,11.035,23.14,16.455,43.17
2016-05-26,106.91,45.66,82.76,209.34,17828.29,3646.99374,130.04,11.05,23.41,16.475,43.07
2016-05-27,107.39,45.56,82.73,210.24,17873.22,3640.42018,129.85,11.185,23.31,16.61,42.91
2016-05-31,107.34,45.44,82.80,209.84,17787.2,3648.01502,130.16,11.13,23.46,16.56,43.13
2016-06-01,107.63,45.45,82.66,210.27,17789.67,3651.41879,130.42,11.19,23.77,16.63,43.38
2016-06-02,107.99,45.54,82.82,210.91,17838.56,3677.97794,131.36,11.3,24.28,16.725,44.13
2016-06-03,107.69,45.95,83.34,210.28,17807.06,3724.61602,133.23,11.2,25.25,16.62,45.2
2016-06-06,108.25,46.29,83.21,211.35,17920.33,3708.34004,132.24,11.365,24.74,16.8,44.65
2016-06-07,108.46,46.68,83.22,211.68,17938.28,3716.90835,132.56,11.41,24.93,16.84,44.95
2016-06-08,108.84,46.85,83.32,212.37,18005.05,3729.05386,133.27,11.52,25.32,16.95,45.35
2016-06-09,108.62,46.23,83.40,212.08,17985.19,3751.787,134.13,11.48,25.83,16.905,45.87
2016-06-10,107.50,44.99,83.48,210.07,17865.34,3772.68161,134.78,11.15,26.09,16.59,46.6
2016-06-13,106.61,44.35,83.50,208.45,17732.48,3783.9969,135.38,10.9,26.54,16.33,46.86
2016-06-14,105.95,43.29,83.49,208.04,17674.82,3790.39149,135.28,10.84,26.47,16.265,46.73
2016-06-15,105.84,43.63,83.68,207.75,17640.17,3793.56597,135.8,10.78,26.75,16.215,47.01
2016-06-16,106.15,43.59,83.77,208.37,17733.1,3819.56601,136.46,10.88,27.18,16.32,47.63
2016-06-17,105.80,43.92,83.65,206.52,17675.16,3788.42905,135.61,10.755,26.67,16.19,46.89
2016-06-20,106.52,44.93,83.46,207.85,17804.87,3760.42365,134.16,10.965,25.8,16.39,45.95
2016-06-21,106.75,45.23,83.35,208.44,17829.73,3745.48101,133.54,11.055,25.47,16.49,45.65
2016-06-22,106.51,45.22,83.38,208.1,17780.83,3745.14828,133.76,10.98,25.56,16.41,45.59
2016-06-23,107.98,46.41,83.23,210.81,18011.07,3706.40674,132.23,11.415,24.77,16.83,44.67
2016-06-24,104.04,42.82,83.69,203.13,17400.75,3794.04266,135.78,10.18,26.61,15.64,46.83
2016-06-27,101.98,42.05,84.12,199.6,17140.24,3890.76822,139.17,9.625,28.69,15.06,49.27
2016-06-28,103.85,43.10,84.22,203.2,17409.72,3892.48423,139.46,10.145,28.82,15.6,49.43
2016-06-29,105.71,43.95,84.19,206.66,17694.68,3890.06603,138.39,10.68,28.2,16.14,48.78
2016-06-30,107.16,44.48,84.30,209.48,17929.99,3868.80462,138.9,11.095,28.44,16.565,48.94
2016-07-01,107.37,44.60,84.37,209.92,17949.37,3909.60816,140.57,11.17,29.68,16.64,50.59
2016-07-05,106.57,43.83,84.66,208.41,17840.62,3985.51488,142.33,10.945,30.76,16.41,51.91
2016-07-06,107.22,43.74,84.81,209.66,17918.62,3974.06792,142.56,11.13,30.9,16.605,51.92
2016-07-07,107.17,43.56,84.67,209.53,17895.88,3982.3989,142.55,11.105,30.93,16.575,51.82
2016-07-08,108.84,44.31,84.89,212.65,18146.74,4004.64949,143.6,11.595,31.57,17.075,52.65
2016-07-11,109.29,44.85,84.64,213.4,18226.93,3972.35186,142.34,11.72,30.77,17.2,52.03
2016-07-12,110.20,45.47,84.30,214.95,18347.67,3918.12122,140,11.98,29.34,17.445,50.01
2016-07-13,110.14,45.46,84.45,214.92,18372.12,3955.55049,141.65,11.98,30.26,17.435,51.13
2016-07-14,110.67,45.85,84.32,216.12,18506.41,3905.01391,139.59,12.165,28.96,17.63,49.73
2016-07-15,110.55,45.66,84.05,215.83,18516.55,3869.60369,138.39,12.13,28.26,17.59,48.87
2016-07-18,110.86,45.82,84.08,216.41,18533.05,3869.21726,138.26,12.225,28.13,17.685,48.72
2016-07-19,110.64,45.40,84.21,216.19,18559.01,3887.82959,139.04,12.185,28.59,17.64,49.31
2016-07-20,111.23,45.76,84.12,217.09,18595.03,3872.58367,138.28,12.34,28.14,17.795,48.87
2016-07-21,110.79,45.72,84.22,216.27,18517.23,3871.24749,138.56,12.195,28.3,17.65,48.95
2016-07-22,111.32,45.79,84.23,217.24,18570.85,3879.19132,138.8,12.36,28.45,17.82,49.03
2016-07-25,111.03,45.64,84.18,216.65,18493.06,3879.40501,138.7,12.27,28.39,17.725,49.08
2016-07-26,111.15,45.83,84.17,216.75,18473.75,3888.05013,138.92,12.275,28.5,17.73,49.26
2016-07-27,111.02,46.05,84.42,216.52,18472.17,3922.78078,140.65,12.245,29.55,17.69,50.43
2016-07-28,111.16,46.04,84.37,216.77,18456.35,3923.82261,140.39,12.285,29.43,17.73,50.23
2016-07-29,111.42,46.49,84.64,217.12,18432.24,3954.70106,141.56,12.33,30.17,17.79,51.06
2016-08-01,111.27,46.27,84.21,216.94,18404.51,3921.39923,139.77,12.3,29.16,17.755,49.83
2016-08-02,110.43,46.09,84.13,215.55,18313.77,3888.59974,138.33,12.06,28.26,17.535,49.42
2016-08-03,110.84,46.01,84.13,216.18,18355,3884.4251,138.41,12.17,28.33,17.64,49.17
2016-08-04,110.97,46.26,84.28,216.41,18352.05,3910.55282,139.45,12.215,28.92,17.665,49.66
2016-08-05,111.89,46.47,84.00,218.18,18543.53,3870.32978,138,12.51,28.04,17.945,48.63
2016-08-08,111.82,46.64,84.01,218.05,18529.29,3876.83139,138.26,12.485,28.12,17.94,48.8
2016-08-09,111.92,47.00,84.25,218.18,18533.05,3906.86238,139.62,12.5,28.97,17.95,49.88
2016-08-10,111.59,47.09,84.36,217.64,18495.66,3927.64908,140.16,12.41,29.31,17.87,50.07
2016-08-11,112.15,47.47,84.14,218.65,18613.52,3887.07656,138.91,12.59,28.57,18.025,49.2
2016-08-12,112.04,47.30,84.33,218.46,18576.47,3921.25882,140.08,12.55,29.27,17.995,50.32
2016-08-15,112.45,47.59,84.19,219.09,18636.05,3893.1773,138.76,12.67,28.44,18.1,49.13
2016-08-16,111.81,47.42,84.15,217.96,18552.02,3879.07801,138.39,12.46,28.25,17.92,49.23
2016-08-17,111.95,47.42,84.28,218.37,18573.94,3895.24277,139.22,12.525,28.74,17.975,49.45
2016-08-18,112.30,47.67,84.37,218.86,18597.7,3905.62092,139.44,12.615,28.87,18.06,49.65
2016-08-19,112.14,47.35,84.20,218.54,18552.57,3885.23488,138.71,12.555,28.39,18.01,49.32
2016-08-22,112.17,47.29,84.32,218.53,18529.42,3921.12228,139.88,12.555,29.14,18.005,49.92
2016-08-23,112.47,47.43,84.36,218.97,18547.3,3920.44205,140.03,12.625,29.22,18.065,50.02
2016-08-24,111.84,47.32,84.35,217.85,18481.48,3914.89874,139.7,12.445,29.03,17.9,49.84
2016-08-25,111.77,47.23,84.26,217.7,18448.41,3900.01497,139.17,12.395,28.63,17.865,49.33
2016-08-26,111.54,46.89,84.05,217.29,18395.4,3873.21966,138.36,12.335,28.11,17.795,48.74
2016-08-29,112.15,47.07,84.34,218.36,18502.99,3926.85411,140.21,12.515,29.3,17.96,50.13
2016-08-30,111.97,46.94,84.27,218,18454.3,3914.76033,139.67,12.445,29,17.9,49.78
2016-08-31,111.65,46.70,84.21,217.38,18400.88,3918.92312,139.87,12.34,29.09,17.81,49.81
2016-09-01,111.71,47.00,84.16,217.39,18419.3,3918.27354,139.77,12.35,29.17,17.8,50.07
2016-09-02,112.28,47.54,84.04,218.37,18491.96,3891.17506,138.63,12.51,28.47,17.96,49.14
2016-09-06,112.60,48.03,84.29,219.03,18538.12,3918.83401,139.64,12.63,29.1,18.075,50
2016-09-07,112.75,48.09,84.30,219.01,18526.14,3920.52936,139.54,12.625,29.05,18.075,49.75
2016-09-08,112.46,48.02,83.98,218.51,18479.91,3861.03314,137.79,12.53,27.96,17.99,48.48
2016-09-09,109.66,46.95,83.61,213.28,18085.45,3813.54278,135.52,11.64,26.54,17.115,46.91
2016-09-12,111.19,47.34,83.64,216.34,18325.07,3813.5935,135.59,12.125,26.57,17.615,46.98
2016-09-13,108.92,45.91,83.40,213.23,18066.75,3767.2694,134.05,11.6,25.64,17.105,45.91
2016-09-14,108.93,45.95,83.51,213.15,18034.77,3784.40302,134.25,11.58,25.8,17.08,46.05
2016-09-15,110.05,46.40,83.58,215.28,18212.48,3766.98231,133.67,11.935,25.45,17.435,45.72
2016-09-16,109.61,45.91,83.65,213.37,18123.8,3779.57274,134.75,11.8,26.06,17.295,46.38
2016-09-19,109.77,46.22,83.59,213.41,18120.17,3784.58974,134.31,11.795,25.81,17.3,46.13
2016-09-20,109.72,46.36,83.61,213.42,18129.96,3793.29167,134.78,11.81,26.09,17.3,46.77
2016-09-21,110.98,47.27,83.85,215.82,18293.7,3812.02631,135.87,12.2,26.71,17.66,47.2
2016-09-22,111.79,47.74,84.02,217.18,18392.46,3841.98698,136.95,12.42,27.29,17.89,47.9
2016-09-23,111.15,47.24,84.00,215.99,18261.45,3850.97469,136.82,12.225,27.25,17.695,47.83
2016-09-26,110.27,46.80,84.14,214.24,18094.83,3859.93061,137.69,11.925,27.73,17.41,48.28
2016-09-27,110.90,47.09,84.24,215.57,18228.3,3892.74626,138.7,12.15,28.4,17.62,48.95
2016-09-28,111.55,47.50,84.24,216.64,18339.24,3886.70879,138.4,12.325,28.24,17.8,48.84
2016-09-29,110.46,46.96,84.25,214.68,18143.45,3897.56394,138.75,11.99,28.4,17.48,49.03
2016-09-30,111.33,47.21,84.14,216.3,18308.15,3857.63938,137.51,12.275,27.7,17.745,48.54
2016-10-03,110.99,47.18,83.89,215.78,18253.85,3856.33258,136.81,12.155,27.36,17.64,47.85
2016-10-04,110.49,47.01,83.61,214.68,18168.45,3810.94527,135.21,11.99,26.39,17.485,46.75
2016-10-05,110.92,47.35,83.47,215.63,18281.03,3790.60306,134.58,12.145,26.07,17.625,46.51
2016-10-06,110.96,47.15,83.44,215.78,18268.5,3775.15465,133.83,12.165,25.63,17.655,45.8
2016-10-07,110.54,46.85,83.51,215.04,18240.49,3769.33461,133.92,12.035,25.66,17.525,45.88
2016-10-10,111.14,47.06,83.42,216.16,18329.04,3769.33461,133.13,12.215,25.21,17.7,45.16
2016-10-11,109.66,46.32,83.29,213.43,18128.66,3755.33484,132.83,11.77,25.01,17.27,45.01
2016-10-12,109.79,46.26,83.34,213.71,18144.2,3745.22114,132.96,11.815,25.09,17.31,45.16
2016-10-13,109.40,46.07,83.44,213.01,18098.94,3767.9059,133.46,11.695,25.36,17.19,45.42
2016-10-14,109.37,46.15,83.27,213.12,18138.38,3717.14631,131.59,11.705,24.33,17.205,44.43
2016-10-17,109.06,46.06,83.45,212.38,18086.4,3739.17527,132.43,11.595,24.74,17.095,44.95
2016-10-18,109.70,46.61,83.56,213.71,18161.94,3746.79728,132.86,11.79,25.02,17.285,45.06
2016-10-19,110.05,46.77,83.62,214.28,18202.62,3745.37221,132.97,11.89,25.1,17.37,45.16
2016-10-20,109.84,46.75,83.57,213.88,18162.35,3755.70669,133.11,11.825,25.15,17.32,45.2
2016-10-21,109.80,46.69,83.64,213.98,18145.71,3759.5416,133.31,11.83,25.28,17.325,45.44
2016-10-24,110.35,46.74,83.52,214.89,18223.03,3745.51542,132.73,11.98,24.93,17.47,45.03
2016-10-25,109.88,46.69,83.52,214.17,18169.27,3755.19872,133.08,11.88,25.06,17.365,45.15
2016-10-26,109.55,46.43,83.37,213.74,18199.33,3733.56052,132.18,11.805,24.6,17.29,44.59
2016-10-27,109.18,46.32,83.14,213.17,18169.68,3693.69314,130.74,11.705,23.79,17.205,43.74
2016-10-28,108.82,46.27,83.10,212.54,18161.19,3684.88144,130.45,11.59,23.65,17.095,43.41
2016-10-31,108.89,46.31,83.19,212.55,18142.42,3703.3794,131.25,11.585,24.01,17.09,43.89
2016-11-01,108.08,46.13,83.00,211.01,18037.1,3715.28035,131.01,11.35,24.08,16.855,43.96
2016-11-02,107.33,45.74,83.08,209.74,17959.64,3720.00381,131.58,11.135,24.42,16.64,44.45
2016-11-03,106.86,45.70,83.03,208.78,17930.67,3698.64275,130.57,10.985,23.82,16.49,43.7
2016-11-04,106.79,45.26,83.18,208.55,17888.28,3717.6564,131.74,10.935,24.46,16.445,44.5
2016-11-07,109.15,46.12,83.07,213.15,18259.6,3697.21747,130.62,11.655,23.84,17.16,43.59
2016-11-08,109.62,46.27,82.92,214.11,18332.74,3681.54396,130.09,11.81,23.5,17.315,43.25
2016-11-09,111.00,45.96,82.10,216.38,18589.69,3531.98861,124.57,12.215,20.58,17.705,39.65
2016-11-10,111.37,45.66,81.75,216.92,18807.88,3503.77308,122.73,12.29,19.66,17.78,38.48
2016-11-11,111.41,45.19,81.60,216.42,18847.66,3503.77308,122.04,12.205,19.32,17.7,38.07
2016-11-14,111.70,44.91,81.29,216.59,18868.69,3461.38127,121.31,12.23,18.97,17.73,37.6
2016-11-15,112.57,45.35,81.40,218.28,18923.06,3462.90672,121.91,12.515,19.22,18,37.83
2016-11-16,112.41,44.88,81.57,217.87,18868.14,3488.10366,123.01,12.45,19.75,17.94,38.67
2016-11-17,112.98,45.16,81.24,218.99,18903.82,3452.68109,121.2,12.635,18.87,18.12,37.55
2016-11-18,112.77,44.78,81.04,218.5,18867.93,3435.29356,120.85,12.55,18.71,18.045,37.23
2016-11-21,113.62,45.18,81.03,220.15,18956.69,3437.14007,121.15,12.83,18.85,18.3,37.42
2016-11-22,113.95,45.40,81.10,220.58,19023.87,3437.98166,121.11,12.905,18.83,18.38,37.51
2016-11-23,114.11,45.19,80.89,220.7,19083.18,3429.26243,120.64,12.93,18.61,18.4,37.3
2016-11-25,114.55,45.37,80.92,221.52,19152.14,3431.99123,120.82,13.08,18.67,18.535,37.26
2016-11-28,113.89,45.20,81.11,220.48,19097.9,3453.47726,121.71,12.895,19.1,18.37,37.83
2016-11-29,114.05,45.42,81.17,220.91,19121.6,3469.35657,122.22,12.965,19.3,18.435,38.16
2016-11-30,113.78,45.38,80.89,220.38,19123.58,3432.57589,120.24,12.865,18.27,18.325,37.01
2016-12-01,113.31,45.26,80.43,219.57,19191.93,3387.25321,118.73,12.715,17.83,18.19,36.15
2016-12-02,113.31,45.38,80.72,219.68,19170.42,3409.20954,119.6,12.74,18.2,18.22,36.53
2016-12-05,114.10,45.74,80.82,221,19216.24,3414.1188,119.47,12.955,18.15,18.435,36.58
2016-12-06,114.68,45.98,80.81,221.7,19251.78,3399.54043,119.38,13.095,18.12,18.55,36.58
2016-12-07,116.10,46.64,81.00,224.6,19549.62,3427.97135,120.4,13.595,18.54,19.025,37.11
2016-12-08,116.52,46.67,80.84,225.15,19614.81,3395.85754,118.98,13.7,17.91,19.135,36.31
2016-12-09,117.15,46.81,80.60,226.51,19756.85,3356.35471,117.5,13.945,17.26,19.355,35.37
2016-12-12,116.85,46.54,80.51,226.25,19796.43,3355.19081,117.72,13.905,17.31,19.31,35.44
2016-12-13,117.53,47.00,80.60,227.76,19911.21,3362.27364,118.14,14.17,17.52,19.57,35.81
2016-12-14,116.47,46.15,80.19,225.88,19792.53,3358.79048,116.82,13.85,16.94,19.255,35.14
2016-12-15,116.95,46.12,80.07,226.81,19852.24,3357.67236,117.41,13.99,17.17,19.39,35.15
2016-12-16,116.77,46.03,80.14,225.04,19843.41,3337.21764,117.14,13.93,17.06,19.335,35.53
2016-12-19,117.10,45.98,80.35,225.53,19883.06,3370.95961,118.4,14.005,17.61,19.4,35.95
2016-12-20,116.87,45.73,80.36,226.4,19974.62,3353.4323,117.81,14.155,17.35,19.545,35.45
2016-12-21,116.54,45.66,80.48,225.77,19941.96,3368.76925,118.33,14.05,17.56,19.435,35.94
2016-12-22,116.24,45.44,80.22,225.38,19918.88,3365.07124,117.81,13.985,17.49,19.365,35.81
2016-12-23,116.42,45.57,80.26,225.71,19933.81,3375.1514,118.05,14.025,17.57,19.415,35.89
2016-12-27,116.71,45.58,80.20,226.27,19945.04,3360.82744,117.67,14.13,17.42,19.505,35.58
2016-12-28,115.74,45.55,80.40,224.4,19833.68,3391.32277,118.53,13.795,17.77,19.195,36.17
2016-12-29,115.75,45.80,80.62,224.35,19819.78,3393.84684,118.95,13.77,17.98,19.175,36.31
2016-12-30,115.32,45.88,80.79,223.53,19762.6,3413.84917,119.13,13.63,18.09,19.035,36.51
2017-01-03,116.20,46.21,80.80,225.24,19881.76,3417.62808,119.64,13.925,18.27,19.315,36.9
2017-01-04,117.09,46.72,80.86,226.58,19942.16,3421.67456,120.1,14.175,18.5,19.545,37.2
2017-01-05,116.86,47.07,81.27,226.4,19899.29,3471.36681,121.98,14.13,19.36,19.51,38.06
2017-01-06,117.23,46.97,80.95,227.21,19963.8,3448.68241,120.86,14.29,18.79,19.65,37.42
2017-01-09,116.78,46.88,81.15,226.46,19887.38,3471.35496,121.83,14.155,19.28,19.52,37.99
2017-01-10,116.87,46.96,81.13,226.46,19855.53,3469.39388,121.75,14.13,19.22,19.515,37.99
2017-01-11,117.24,47.31,81.17,227.1,19954.28,3477.88216,122.16,14.245,19.42,19.625,38.72
2017-01-12,116.93,47.38,81.19,226.53,19891,3475.68151,121.89,14.155,19.28,19.535,38.14
2017-01-13,117.22,47.52,81.06,227.05,19885.73,3466.36175,121.31,14.24,19.02,19.62,37.74
2017-01-17,116.70,47.40,81.31,226.25,19826.77,3497.15624,122.58,14.11,19.62,19.48,38.63
2017-01-18,116.97,47.15,80.89,226.75,19804.72,3462.72454,121.01,14.185,18.86,19.56,37.51
2017-01-19,116.51,47.11,80.75,225.91,19732.4,3434.44304,120.18,14.035,18.48,19.425,37.08
2017-01-20,116.91,47.30,80.81,226.74,19827.25,3427.4977,119.94,14.18,18.39,19.54,36.95
2017-01-23,116.60,47.52,81.03,226.15,19799.85,3462.07417,121.14,14.07,18.93,19.455,37.78
2017-01-24,117.51,47.71,80.91,227.6,19912.71,3422.54798,120.31,14.34,18.52,19.685,37.14
2017-01-25,118.52,48.21,80.67,229.57,20068.51,3392.60798,118.8,14.685,17.78,20.02,36.28
2017-01-26,118.35,48.06,80.70,229.33,20100.91,3401.62249,119.2,14.655,18,19.995,36.2
2017-01-27,118.16,47.95,80.79,228.97,20093.78,3419.28027,119.63,14.6,18.16,19.945,36.82
2017-01-30,117.36,47.64,80.77,227.55,19971.13,3411.17465,119.27,14.34,18.02,19.705,36.56
2017-01-31,117.46,47.75,80.94,227.53,19864.09,3427.95179,120.1,14.33,18.36,19.695,36.98
2017-02-01,117.45,47.91,80.63,227.62,19890.94,3413.08948,119.1,14.34,18.08,19.7,36.74
2017-02-02,117.53,47.97,80.68,227.77,19884.91,3414.39615,119.05,14.36,18.04,19.71,36.53
2017-02-03,118.42,48.19,80.70,229.34,20071.46,3396.51188,119,14.645,18.03,19.99,36.24
2017-02-06,118.14,47.91,80.95,228.93,20052.42,3435.8706,119.72,14.585,18.36,19.92,37.03
2017-02-07,118.13,47.86,81.08,228.94,20090.29,3453.28072,120.6,14.575,18.73,19.925,37.56
2017-02-08,118.26,48.01,81.30,229.24,20054.34,3486.5419,122.24,14.635,19.49,19.98,38.52
2017-02-09,119.04,48.14,81.08,230.6,20172.4,3457.01847,120.83,14.885,18.83,20.19,37.61
2017-02-10,119.54,48.40,81.06,231.51,20269.37,3452.03024,120.76,15.06,18.8,20.35,37.62
2017-02-13,120.14,48.59,80.97,232.77,20412.16,3439.41617,120.38,15.29,18.6,20.575,37.11
2017-02-14,120.58,48.55,80.80,233.7,20504.41,3422.01105,119.51,15.485,18.18,20.75,36.8
2017-02-15,121.24,48.82,80.67,234.92,20611.86,3403.96523,118.96,15.715,17.91,20.955,36.47
2017-02-16,121.13,48.86,80.82,234.72,20619.77,3427.69318,119.61,15.685,18.24,20.93,37.05
2017-02-17,121.31,48.65,81.01,235.09,20624.05,3439.48617,120.32,15.75,18.55,20.975,37.15
2017-02-21,122.03,48.93,81.00,236.49,20743,3438.75524,120.11,16.02,18.45,21.225,37.19
2017-02-22,121.87,48.94,81.05,236.28,20775.6,3440.3909,120.31,15.99,18.54,21.2,37.23
2017-02-23,121.78,48.99,81.20,236.44,20810.32,3449.19568,120.67,16.03,18.71,21.235,37.39
2017-02-24,121.98,48.60,81.50,236.74,20821.76,3488.96499,122.01,16.085,19.33,21.275,38.33
2017-02-27,122.25,48.56,81.33,237.11,20837.44,3471.22951,121.29,16.155,18.97,21.35,37.89
2017-02-28,121.80,48.39,81.27,236.47,20812.24,3481.12893,121.74,16.035,19.17,21.24,38.17
2017-03-01,123.44,48.95,80.78,239.78,21115.55,3419.40571,119.47,16.685,18.23,21.8,36.84
2017-03-02,122.65,48.53,80.63,238.27,21002.97,3412.9361,119.04,16.4,18.04,21.56,36.38
2017-03-03,122.75,48.77,80.69,238.42,21005.71,3413.79197,119.35,16.415,18.17,21.57,36.75
2017-03-06,122.27,48.65,80.64,237.71,20954.34,3407.52938,118.78,16.27,17.93,21.44,36.43
2017-03-07,121.88,48.54,80.49,237,20924.76,3400.74707,118.42,16.125,17.75,21.32,36.25
2017-03-08,121.54,48.25,80.30,236.56,20855.73,3380.1145,117.78,16.02,17.46,21.225,35.81
2017-03-09,121.60,48.31,80.05,236.86,20858.19,3356.9094,116.84,16.08,17.04,21.28,35.26
2017-03-10,122.04,48.76,80.21,237.69,20902.98,3361.28896,117.25,16.235,17.21,21.415,35.5
2017-03-13,122.13,49.03,80.05,237.81,20881.48,3350.47858,116.51,16.26,16.87,21.445,35.09
2017-03-14,121.69,48.69,80.04,236.9,20837.37,3362.676,117.07,16.095,17.14,21.29,35.36
2017-03-15,122.79,49.48,80.54,238.95,20950.1,3403.36298,118.5,16.475,17.74,21.64,36.14
2017-03-16,122.64,49.77,80.42,238.48,20934.55,3388.9385,117.9,16.41,17.48,21.57,35.92
2017-03-17,122.57,49.76,80.58,237.03,20914.62,3402.26367,118.64,16.305,17.8,21.485,36.26
2017-03-20,122.27,49.86,80.74,236.77,20905.86,3416.0562,119.15,16.245,18.05,21.43,36.68
2017-03-21,120.57,49.51,80.93,233.73,20668.01,3440.24108,120.14,15.64,18.5,20.885,37.32
2017-03-22,120.73,49.60,81.04,234.28,20661.3,3462.67694,120.62,15.735,18.71,20.96,37.33
2017-03-23,120.69,49.71,81.00,234.03,20656.58,3454.66845,120.45,15.68,18.62,20.91,37.31
2017-03-24,120.16,49.73,80.98,233.86,20596.72,3469.19801,120.88,15.65,18.82,20.885,37.59
2017-03-27,120.02,49.80,81.15,233.62,20550.98,3481.82847,121.43,15.59,19.08,20.83,37.92
2017-03-28,120.86,49.96,81.00,235.32,20701.5,3463.71024,120.62,15.915,18.69,21.13,37.36
2017-03-29,121.08,50.02,81.16,235.54,20659.32,3475.98352,121.34,15.99,19.03,21.18,37.74
2017-03-30,121.53,49.82,81.03,236.29,20728.49,3456.65847,120.36,16.115,18.58,21.295,37.27
2017-03-31,121.32,49.68,81.08,235.74,20663.22,3463.3503,120.71,16,18.72,21.21,37.39
2017-04-03,121.02,49.67,81.20,235.33,20650.21,3486.1326,121.67,15.94,19.29,21.135,38.1
2017-04-04,121.08,49.71,81.11,235.48,20689.24,3481.48679,121.01,15.965,18.97,21.17,37.68
2017-04-05,120.59,49.49,81.18,234.78,20648.15,3475.0395,121.38,15.805,19.12,21.035,37.83
2017-04-06,120.97,49.49,81.21,235.44,20662.95,3483.89993,121.2,15.935,19.07,21.13,37.84
2017-04-07,120.88,49.44,81.03,235.2,20656.1,3478.3327,120.71,15.89,18.81,21.095,37.53
2017-04-10,121.03,49.40,81.11,235.34,20658.02,3486.86798,121.27,15.915,19.08,21.12,37.82
2017-04-11,120.99,49.54,81.37,235.06,20651.3,3520.79216,122.42,15.855,19.64,21.07,38.63
2017-04-12,120.37,49.55,81.56,234.03,20591.86,3521.73635,123.09,15.655,19.94,20.895,38.99
2017-04-13,119.55,49.27,81.68,232.51,20453.25,3549.1373,123.47,15.36,20.15,20.63,39.38
2017-04-17,120.59,49.67,81.63,234.57,20636.92,3533.65159,123.09,15.745,19.96,20.98,39.19
2017-04-18,120.33,49.33,81.92,233.87,20523.28,3577.56251,124.7,15.595,20.75,20.84,40.13
2017-04-19,120.23,49.11,81.77,233.44,20404.49,3565.2721,124.02,15.515,20.38,20.77,39.61
2017-04-20,121.22,49.56,81.66,235.34,20578.71,3548.18134,123.54,15.88,20.16,21.095,39.37
2017-04-21,120.83,49.54,81.68,234.59,20547.76,3547.8762,123.54,15.745,20.14,20.975,39.26
2017-04-24,122.11,50.59,81.57,237.17,20763.89,3530.26213,122.93,16.245,19.86,21.42,38.96
2017-04-25,122.87,50.89,81.32,238.55,20996.12,3499.07897,121.45,16.53,19.15,21.665,37.96
2017-04-26,122.90,50.77,81.40,238.4,20975.09,3505.21839,122.12,16.505,19.45,21.655,38.34
2017-04-27,123.02,50.70,81.46,238.6,20981.33,3508.41761,122.08,16.545,19.44,21.68,38.39
2017-04-28,122.61,50.70,81.55,238.08,20940.51,3516.99846,122.35,16.445,19.55,21.605,38.46
2017-05-01,122.93,50.93,81.23,238.68,20913.46,3485.16505,121.08,16.55,19.04,21.695,37.83
2017-05-02,122.93,51.23,81.37,238.77,20949.89,3503.34185,121.7,16.575,19.35,21.71,38.31
2017-05-03,122.63,51.08,81.28,238.48,20957.9,3515.20385,121.78,16.525,19.39,21.655,38.28
2017-05-04,122.72,51.21,81.19,238.76,20951.47,3487.64498,121.18,16.555,19.11,21.7,37.93
2017-05-05,123.33,51.70,81.24,239.7,21006.94,3493.0398,121.29,16.765,19.13,21.885,37.96
2017-05-08,123.14,51.43,81.10,239.66,21012.28,3479.73024,120.63,16.755,18.84,21.87,37.56
2017-05-09,123.10,51.40,81.06,239.44,20975.78,3466.61,120.62,16.71,18.82,21.825,37.47
2017-05-10,123.37,51.57,81.05,239.87,20943.11,3464.75689,120.48,16.785,18.76,21.895,37.45
2017-05-11,123.01,51.46,81.11,239.38,20919.42,3467.36848,120.48,16.695,18.75,21.81,37.47
2017-05-12,122.77,51.73,81.35,238.98,20896.61,3492.96664,121.39,16.61,19.16,21.75,38.04
2017-05-15,123.43,52.09,81.33,240.3,20981.94,3487.71148,121.06,16.855,19.03,21.955,37.75
2017-05-16,123.36,52.29,81.41,240.08,20979.75,3496.66423,121.51,16.82,19.22,21.93,38.06
2017-05-17,121.14,51.60,81.85,235.82,20606.93,3555.21065,123.28,15.935,20.05,21.16,39.35
2017-05-18,121.50,51.48,81.78,236.77,20663.02,3551.61894,123.42,16.1,20.12,21.31,39.35
2017-05-19,122.37,52.19,81.83,238.31,20804.84,3551.9734,123.71,16.415,20.27,21.595,39.49
2017-05-22,123.02,52.26,81.76,239.52,20894.83,3548.0443,123.37,16.675,20.12,21.805,39.24
2017-05-23,123.23,52.26,81.59,240.05,20937.91,3531.33523,122.54,16.78,19.68,21.9,38.74
2017-05-24,123.59,52.36,81.76,240.61,21012.42,3538.47534,123.23,16.875,20.01,22,39.1
